RentalID,VehicleID,LocationID,ReturnLocationID,StartDate,EndDate,ActualReturnDate,RentalDays,DailyRate,TotalAmount,Status,BookingDate,CustomerType,PaymentStatus,DiscountAmount,TaxAmount,InsuranceAmount,ExtraFees,CreatedDate,ModifiedDate
11723,29,1,1,2023-08-05,2023-08-06,NULL,2,506.27,1012.54,Completed,2023-07-31 00:00:00.0000000,Individual,Paid,0.00,184.50,95.94,240.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11724,22,3,3,2023-03-02,2023-03-03,NULL,2,1331.97,2663.93,Completed,2023-02-28 00:00:00.0000000,Corporate,Paid,127.92,799.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11725,35,4,4,2022-02-18,2022-02-19,NULL,2,854.29,1708.58,Completed,2022-01-24 00:00:00.0000000,Government,Paid,0.00,599.50,287.76,78.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11726,32,4,4,2022-06-14,2022-06-15,NULL,2,1088.84,2177.69,Completed,2022-06-13 00:00:00.0000000,Individual,Paid,0.00,424.50,237.72,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11727,43,6,6,2025-03-31,2025-04-02,NULL,3,1126.23,3378.70,Completed,2025-03-10 00:00:00.0000000,Individual,Paid,0.00,974.25,740.43,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11728,19,7,48,2021-05-09,2021-05-09,NULL,1,1013.27,1013.27,Cancelled,2021-05-04 00:00:00.0000000,Individual,Paid,9.79,244.75,156.64,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11729,20,2,2,2020-07-05,2020-07-05,NULL,1,1354.52,1354.52,Completed,2020-07-01 00:00:00.0000000,Individual,Refunded,0.00,274.75,0.00,217.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11730,34,3,3,2023-08-05,2023-08-05,NULL,1,1137.39,1137.39,Completed,2023-08-04 00:00:00.0000000,Corporate,Paid,0.00,207.25,0.00,101.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11731,24,5,5,2022-01-22,2022-01-24,NULL,3,1096.59,3289.76,Completed,2022-01-12 00:00:00.0000000,Individual,Refunded,0.00,1236.75,890.46,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11732,49,4,4,2025-05-20,2025-05-20,NULL,1,620.52,620.52,Completed,2025-04-11 00:00:00.0000000,Corporate,Paid,5.29,132.25,89.93,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11733,11,5,5,2022-04-17,2022-04-19,NULL,3,540.60,1621.79,Completed,2022-04-10 00:00:00.0000000,Individual,Paid,0.00,449.25,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11734,31,6,56,2023-11-12,2023-11-13,NULL,2,626.42,1252.83,Completed,2023-10-08 00:00:00.0000000,Individual,Paid,47.94,399.50,175.78,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11735,13,1,1,2024-10-30,2024-11-01,NULL,3,649.00,1947.00,Completed,2024-10-24 00:00:00.0000000,Individual,Paid,0.00,486.75,369.93,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11736,1,3,3,2021-10-16,2021-10-16,NULL,1,269.10,269.10,Completed,2021-10-13 00:00:00.0000000,Individual,Paid,0.00,74.75,53.82,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11737,30,6,6,2024-09-25,2024-09-25,NULL,1,754.80,754.80,Completed,2024-09-11 00:00:00.0000000,Individual,Paid,25.16,157.25,119.51,71.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11738,6,2,2,2021-10-12,2021-10-13,NULL,2,359.10,718.20,Completed,2021-09-05 00:00:00.0000000,Individual,Refunded,0.00,199.50,103.74,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11739,18,2,2,2022-12-06,2022-12-10,NULL,5,811.40,4056.98,Cancelled,2022-12-05 00:00:00.0000000,Individual,Paid,0.00,1186.25,0.00,163.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11740,31,4,4,2024-07-14,2024-07-14,NULL,1,1158.55,1158.55,Completed,2024-07-07 00:00:00.0000000,Corporate,Refunded,0.00,199.75,135.83,121.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11741,42,3,3,2022-12-25,2022-12-27,NULL,3,1452.65,4357.94,Completed,2022-12-23 00:00:00.0000000,Individual,Refunded,0.00,1274.25,815.52,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11742,21,4,4,2021-01-22,2021-01-23,NULL,2,944.37,1888.74,Completed,2020-12-12 00:00:00.0000000,Corporate,Paid,0.00,749.50,569.62,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11743,25,1,1,2023-06-11,2023-06-11,NULL,1,2512.38,2512.38,Completed,2023-05-21 00:00:00.0000000,Corporate,Paid,0.00,474.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11744,19,2,2,2024-06-18,2024-06-18,NULL,1,1321.65,1321.65,Completed,2024-06-09 00:00:00.0000000,Individual,Paid,9.79,244.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11745,4,3,3,2021-06-11,2021-06-13,NULL,3,387.59,1162.76,Completed,2021-06-08 00:00:00.0000000,Individual,Paid,0.00,239.25,133.98,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11746,42,1,1,2022-01-25,2022-01-25,NULL,1,1129.84,1129.84,Cancelled,2022-01-13 00:00:00.0000000,Individual,Paid,0.00,424.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11747,41,6,6,2023-02-17,2023-02-18,NULL,2,1028.27,2056.53,Cancelled,2023-02-16 00:00:00.0000000,Individual,Paid,0.00,699.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11748,12,1,1,2025-05-21,2025-05-21,NULL,1,726.09,726.09,Completed,2025-05-16 00:00:00.0000000,Individual,Paid,0.00,154.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11749,3,3,3,2022-12-02,2022-12-02,NULL,1,247.10,247.10,Cancelled,2022-11-16 00:00:00.0000000,Individual,Paid,11.56,72.25,52.02,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11750,39,5,5,2023-09-17,2023-09-17,NULL,1,1080.74,1080.74,Completed,2023-09-02 00:00:00.0000000,Government,Paid,0.00,229.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11751,11,2,2,2023-05-23,2023-05-24,NULL,2,675.07,1350.15,Completed,2023-04-14 00:00:00.0000000,Government,Paid,0.00,299.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11752,27,2,2,2020-08-31,2020-09-08,NULL,9,343.91,3095.19,Completed,2020-08-15 00:00:00.0000000,Corporate,Paid,0.00,650.25,442.17,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11753,39,3,3,2021-12-11,2021-12-11,NULL,1,744.39,744.39,Completed,2021-12-06 00:00:00.0000000,Individual,Paid,0.00,229.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11754,18,5,5,2022-09-05,2022-09-06,NULL,2,1081.86,2163.72,Completed,2022-08-25 00:00:00.0000000,Corporate,Paid,151.84,474.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11755,22,4,4,2022-11-02,2022-11-03,NULL,2,1215.24,2430.48,Cancelled,2022-09-29 00:00:00.0000000,Corporate,Paid,0.00,799.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11756,46,4,4,2022-12-29,2022-12-31,NULL,3,247.10,741.29,Completed,2022-12-20 00:00:00.0000000,Corporate,Paid,0.00,216.75,95.37,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11757,18,1,59,2025-02-18,2025-02-18,NULL,1,725.99,725.99,Completed,2025-02-14 00:00:00.0000000,Corporate,Paid,66.43,237.25,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11758,45,7,7,2024-11-01,2024-11-01,NULL,1,919.20,919.20,Completed,2024-09-26 00:00:00.0000000,Individual,Paid,0.00,287.25,0.00,194.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11759,2,3,3,2022-07-07,2022-07-07,NULL,1,411.87,411.87,Completed,2022-06-17 00:00:00.0000000,Corporate,Paid,29.90,74.75,44.85,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11760,14,4,4,2023-04-19,2023-04-21,NULL,3,632.15,1896.45,Completed,2023-03-16 00:00:00.0000000,Individual,Paid,0.00,509.25,224.07,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11761,28,7,7,2024-11-18,2024-11-19,NULL,2,311.20,622.40,Completed,2024-11-13 00:00:00.0000000,Individual,Paid,0.00,194.50,0.00,57.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11762,13,1,7,2020-03-25,2020-03-27,NULL,3,468.90,1406.71,Completed,2020-03-04 00:00:00.0000000,Individual,Paid,0.00,486.75,194.70,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11763,27,3,3,2023-12-10,2023-12-12,NULL,3,254.90,764.69,Completed,2023-11-30 00:00:00.0000000,Individual,Paid,0.00,216.75,112.71,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11764,42,1,1,2023-05-07,2023-05-07,NULL,1,1914.77,1914.77,Completed,2023-05-03 00:00:00.0000000,Individual,Refunded,0.00,424.75,271.84,140.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11765,37,6,6,2022-07-20,2022-07-20,NULL,1,1238.37,1238.37,Completed,2022-06-30 00:00:00.0000000,Individual,Paid,0.00,224.75,0.00,184.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11766,49,1,1,2022-11-14,2022-11-14,NULL,1,402.04,402.04,Completed,2022-11-04 00:00:00.0000000,Corporate,Paid,58.19,132.25,74.06,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11767,5,5,5,2024-03-16,2024-03-18,NULL,3,254.15,762.45,Completed,2024-03-12 00:00:00.0000000,Individual,Refunded,0.00,224.25,107.64,88.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11768,43,4,4,2022-01-23,2022-01-23,NULL,1,863.84,863.84,No Show,2022-01-04 00:00:00.0000000,Individual,Paid,0.00,324.75,246.81,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11769,37,4,4,2021-08-18,2021-08-21,NULL,4,1132.74,4530.96,Completed,2021-08-05 00:00:00.0000000,Individual,Paid,0.00,899.00,611.32,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11770,32,1,5,2022-04-05,2022-04-06,NULL,2,766.22,1532.45,Completed,2022-03-23 00:00:00.0000000,Individual,Paid,0.00,424.50,305.64,171.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11771,18,3,3,2022-08-07,2022-08-08,NULL,2,1262.17,2524.34,Cancelled,2022-07-12 00:00:00.0000000,Individual,Paid,0.00,474.50,265.72,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11772,32,1,1,2023-05-09,2023-05-11,NULL,3,956.82,2870.47,Completed,2023-04-13 00:00:00.0000000,Individual,Paid,0.00,636.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11773,21,5,5,2022-05-29,2022-05-30,NULL,2,1637.66,3275.32,Completed,2022-05-27 00:00:00.0000000,Corporate,Paid,59.96,749.50,509.66,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11774,1,3,3,2022-10-27,2022-10-29,NULL,3,284.05,852.15,Completed,2022-09-30 00:00:00.0000000,Individual,Paid,0.00,224.25,116.61,124.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11775,8,4,4,2022-07-13,2022-07-14,NULL,2,618.50,1237.00,Cancelled,2022-07-01 00:00:00.0000000,Individual,Paid,0.00,224.50,89.80,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11776,42,2,2,2023-08-15,2023-08-17,NULL,3,2331.03,6993.08,Completed,2023-08-14 00:00:00.0000000,Individual,Paid,0.00,1274.25,764.55,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11777,31,1,1,2020-06-30,2020-06-30,NULL,1,916.85,916.85,Completed,2020-06-23 00:00:00.0000000,Individual,Paid,0.00,199.75,95.88,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11778,35,4,4,2023-10-17,2023-10-17,NULL,1,1175.02,1175.02,Completed,2023-10-12 00:00:00.0000000,Individual,Paid,0.00,299.75,191.84,99.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11779,16,2,2,2021-06-07,2021-06-09,NULL,3,1092.29,3276.86,Completed,2021-06-04 00:00:00.0000000,Corporate,Paid,296.67,674.25,512.43,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11780,6,6,55,2023-04-06,2023-04-06,NULL,1,371.47,371.47,Completed,2023-04-01 00:00:00.0000000,Individual,Paid,0.00,99.75,0.00,133.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11781,10,4,4,2020-07-03,2020-07-04,NULL,2,528.74,1057.49,Completed,2020-06-28 00:00:00.0000000,Corporate,Refunded,0.00,214.50,137.28,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11782,14,2,2,2022-09-12,2022-09-13,NULL,2,774.06,1548.12,Completed,2022-08-26 00:00:00.0000000,Government,Paid,0.00,339.50,244.44,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11783,7,3,3,2024-04-20,2024-04-22,NULL,3,436.05,1308.15,Completed,2024-04-18 00:00:00.0000000,Individual,Paid,41.31,344.25,220.32,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11784,48,4,4,2023-09-10,2023-09-12,NULL,3,575.06,1725.19,Completed,2023-09-09 00:00:00.0000000,Corporate,Paid,0.00,366.75,0.00,105.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11785,31,2,55,2023-06-25,2023-06-26,NULL,2,1057.08,2114.15,Completed,2023-06-22 00:00:00.0000000,Individual,Paid,0.00,399.50,191.76,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11786,28,5,5,2023-06-24,2023-06-24,NULL,1,514.65,514.65,Completed,2023-06-19 00:00:00.0000000,Individual,Paid,0.00,97.25,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11787,6,2,2,2023-08-17,2023-08-17,NULL,1,547.43,547.43,Completed,2023-07-12 00:00:00.0000000,Corporate,Paid,0.00,99.75,67.83,235.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11788,18,3,3,2022-04-24,2022-04-26,NULL,3,856.47,2569.42,Cancelled,2022-04-20 00:00:00.0000000,Corporate,Paid,0.00,711.75,313.17,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11789,19,5,5,2022-03-21,2022-03-22,NULL,2,790.54,1581.09,Completed,2022-03-15 00:00:00.0000000,Individual,Paid,19.58,489.50,195.80,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11790,32,1,1,2020-04-18,2020-04-19,NULL,2,685.57,1371.14,Completed,2020-04-16 00:00:00.0000000,Individual,Paid,16.98,424.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11791,9,3,3,2023-10-09,2023-10-09,NULL,1,469.42,469.42,Completed,2023-09-25 00:00:00.0000000,Individual,Paid,0.00,119.75,86.22,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11792,29,3,3,2023-09-02,2023-09-02,NULL,1,433.94,433.94,Completed,2023-08-26 00:00:00.0000000,Individual,Paid,0.00,92.25,70.11,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11793,11,6,6,2020-08-04,2020-08-13,NULL,10,712.81,7128.10,Completed,2020-07-27 00:00:00.0000000,Corporate,Paid,0.00,1497.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11794,1,1,1,2020-05-13,2020-05-14,NULL,2,292.27,584.55,Completed,2020-04-11 00:00:00.0000000,Corporate,Paid,0.00,149.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11795,50,1,1,2022-01-12,2022-01-12,NULL,1,385.04,385.04,Completed,2021-12-15 00:00:00.0000000,Individual,Paid,0.00,144.75,57.90,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11796,45,3,3,2024-05-23,2024-05-24,NULL,2,1321.35,2642.70,Cancelled,2024-05-18 00:00:00.0000000,Individual,Failed,0.00,574.50,344.70,85.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11797,44,2,2,2021-06-18,2021-06-19,NULL,2,1456.79,2913.57,Completed,2021-06-16 00:00:00.0000000,Corporate,Paid,0.00,599.50,335.72,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11798,29,3,3,2022-02-12,2022-02-13,NULL,2,262.91,525.83,Completed,2022-02-07 00:00:00.0000000,Individual,Paid,29.52,184.50,81.18,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11799,25,1,1,2020-04-23,2020-04-25,NULL,3,1533.44,4600.33,Completed,2020-04-15 00:00:00.0000000,Corporate,Paid,683.64,1424.25,1082.43,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11800,30,4,4,2024-01-07,2024-01-07,NULL,1,440.30,440.30,Completed,2023-12-24 00:00:00.0000000,Government,Paid,0.00,157.25,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11801,47,2,2,2024-03-30,2024-03-30,NULL,1,228.65,228.65,Completed,2024-03-29 00:00:00.0000000,Individual,Paid,0.00,67.25,51.11,219.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11802,16,4,4,2023-01-09,2023-01-10,NULL,2,616.71,1233.43,Completed,2023-01-05 00:00:00.0000000,Individual,Paid,0.00,449.50,179.80,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11803,42,62,62,2025-07-14,2025-07-16,NULL,3,2512.82,7538.46,Cancelled,2025-07-03 00:00:00.0000000,Corporate,Paid,0.00,1274.25,713.58,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11804,5,7,7,2024-01-20,2024-01-20,NULL,1,209.30,209.30,Cancelled,2024-01-13 00:00:00.0000000,Corporate,Paid,0.00,74.75,53.82,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11805,44,69,69,2023-12-02,2023-12-04,NULL,3,1057.52,3172.55,Completed,2023-12-01 00:00:00.0000000,Individual,Paid,0.00,899.25,0.00,159.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11806,33,5,37,2023-09-19,2023-09-19,NULL,1,1033.70,1033.70,Completed,2023-08-31 00:00:00.0000000,Individual,Paid,0.00,219.75,87.90,86.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11807,9,3,3,2022-11-19,2022-11-20,NULL,2,364.04,728.08,Completed,2022-11-17 00:00:00.0000000,Corporate,Paid,38.32,239.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11808,6,61,61,2021-04-25,2021-04-25,NULL,1,341.15,341.15,Completed,2021-04-23 00:00:00.0000000,Individual,Paid,3.99,99.75,59.85,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11809,29,2,2,2024-06-03,2024-06-05,NULL,3,498.15,1494.45,Completed,2024-05-02 00:00:00.0000000,Government,Paid,11.07,276.75,0.00,145.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11810,1,4,40,2021-01-13,2021-01-13,NULL,1,188.37,188.37,Completed,2021-01-03 00:00:00.0000000,Corporate,Paid,5.98,74.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11811,21,3,3,2023-05-07,2023-05-07,NULL,1,1689.37,1689.37,No Show,2023-04-19 00:00:00.0000000,Individual,Paid,0.00,374.75,224.85,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11812,37,3,3,2020-01-04,2020-01-05,NULL,2,534.91,1069.81,Completed,2019-12-29 00:00:00.0000000,Corporate,Refunded,0.00,449.50,305.66,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11813,20,2,2,2022-07-29,2022-07-29,NULL,1,1513.87,1513.87,Cancelled,2022-07-10 00:00:00.0000000,Individual,Paid,21.98,274.75,153.86,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11814,6,2,2,2023-10-18,2023-10-20,NULL,3,391.02,1173.06,Completed,2023-09-29 00:00:00.0000000,Individual,Paid,35.91,299.25,215.46,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11815,22,5,5,2023-06-02,2023-06-03,NULL,2,2115.48,4230.95,Cancelled,2023-05-15 00:00:00.0000000,Corporate,Paid,0.00,799.50,479.70,219.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11816,33,2,2,2025-02-27,2025-02-28,NULL,2,672.44,1344.87,Completed,2025-02-07 00:00:00.0000000,Corporate,Paid,158.22,439.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11817,33,1,1,2022-04-13,2022-04-14,NULL,2,793.30,1586.60,Completed,2022-04-09 00:00:00.0000000,Corporate,Paid,0.00,439.50,228.54,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11818,35,1,1,2025-06-16,2025-06-17,NULL,2,1651.02,3302.05,Cancelled,2025-06-08 00:00:00.0000000,Individual,Paid,0.00,599.50,359.70,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11819,8,1,42,2024-05-07,2024-05-08,NULL,2,516.35,1032.70,Completed,2024-04-29 00:00:00.0000000,Individual,Paid,0.00,224.50,134.70,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11820,14,3,63,2020-03-08,2020-03-08,NULL,1,490.58,490.58,Completed,2020-02-16 00:00:00.0000000,Insurance,Paid,0.00,169.75,122.22,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11821,12,35,35,2024-11-17,2024-11-17,NULL,1,495.20,495.20,Completed,2024-11-11 00:00:00.0000000,Individual,Paid,0.00,154.75,0.00,123.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11822,24,3,71,2023-10-08,2023-10-09,NULL,2,1616.02,3232.04,Cancelled,2023-09-22 00:00:00.0000000,Corporate,Refunded,197.88,824.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11823,23,1,1,2020-05-17,2020-05-18,NULL,2,1514.15,3028.30,Completed,2020-04-26 00:00:00.0000000,Corporate,Paid,0.00,774.50,588.62,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11824,50,3,62,2024-06-23,2024-06-23,NULL,1,781.65,781.65,Completed,2024-06-13 00:00:00.0000000,Individual,Refunded,0.00,144.75,75.27,182.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11825,5,5,51,2020-09-03,2020-09-05,NULL,3,304.98,914.94,Completed,2020-08-15 00:00:00.0000000,Individual,Paid,0.00,224.25,98.67,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11826,5,4,4,2021-11-20,2021-11-21,NULL,2,215.28,430.56,Completed,2021-11-19 00:00:00.0000000,Individual,Paid,0.00,149.50,83.72,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11827,13,4,4,2024-04-23,2024-04-24,NULL,2,616.55,1233.10,Completed,2024-04-17 00:00:00.0000000,Corporate,Paid,0.00,324.50,155.76,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11828,36,5,5,2021-06-28,2021-06-28,NULL,1,849.29,849.29,Completed,2021-05-29 00:00:00.0000000,Individual,Paid,0.00,174.75,118.83,54.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11829,1,1,1,2024-08-29,2024-08-31,NULL,3,418.60,1255.80,Completed,2024-08-24 00:00:00.0000000,Individual,Refunded,0.00,224.25,152.49,52.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11830,15,2,2,2022-12-14,2022-12-18,NULL,5,597.65,2988.23,Cancelled,2022-12-11 00:00:00.0000000,Corporate,Paid,0.00,873.75,349.50,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11831,37,3,3,2024-12-06,2024-12-07,NULL,2,809.10,1618.20,Completed,2024-10-09 00:00:00.0000000,Individual,Paid,0.00,449.50,215.76,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11832,34,2,14,2021-10-30,2021-11-01,NULL,3,746.10,2238.30,Cancelled,2021-10-15 00:00:00.0000000,Government,Paid,0.00,621.75,273.57,154.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11833,44,3,3,2023-04-29,2023-05-05,NULL,7,1116.27,7813.88,Completed,2023-04-26 00:00:00.0000000,Individual,Paid,0.00,2098.25,0.00,233.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11834,47,6,53,2023-11-25,2023-11-26,NULL,2,210.90,421.79,Cancelled,2023-11-16 00:00:00.0000000,Individual,Paid,0.00,134.50,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11835,13,1,1,2023-10-31,2023-11-02,NULL,3,636.02,1908.06,Completed,2023-10-18 00:00:00.0000000,Corporate,Paid,0.00,486.75,0.00,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11836,44,2,2,2020-10-02,2020-10-03,NULL,2,1019.15,2038.30,Cancelled,2020-09-30 00:00:00.0000000,Individual,Paid,0.00,599.50,335.72,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11837,45,2,2,2024-04-08,2024-04-08,NULL,1,1091.55,1091.55,Completed,2024-03-25 00:00:00.0000000,Individual,Paid,0.00,287.25,0.00,196.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11838,38,38,38,2024-12-15,2024-12-17,NULL,3,854.10,2562.30,Completed,2024-11-19 00:00:00.0000000,Individual,Paid,0.00,711.75,512.46,198.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
11839,23,5,5,2022-08-26,2022-08-26,NULL,1,2060.17,2060.17,Completed,2022-08-24 00:00:00.0000000,Individual,Paid,0.00,387.25,247.84,0.00,2026-02-18 20:51:58.9666667,2026-02-18 20:51:58.9666667
